Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
China,CHN,2000,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,47513
China,CHN,1995,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,59322
China,CHN,1990,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,62726
China,CHN,1985,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,52089
China,CHN,1980,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,41655
China,CHN,1975,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,43782
China,CHN,1970,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,31766
China,CHN,2010,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,99322
China,CHN,2005,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,97360
China,CHN,2000,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,120938
China,CHN,1995,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,127498
China,CHN,1990,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,106554
China,CHN,1985,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,86355
China,CHN,1980,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,89488
China,CHN,1975,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,66359
China,CHN,1970,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,52582
China,CHN,2010,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,47820
China,CHN,2005,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,47203
China,CHN,2000,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,58940
China,CHN,1995,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,62328
China,CHN,1990,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,51743
China,CHN,1985,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,41443
China,CHN,1980,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,43304
China,CHN,1975,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,31542
China,CHN,1970,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,24742
China,CHN,2010,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,872099
China,CHN,2005,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,816727
China,CHN,2000,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,759352
China,CHN,1995,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,676038
China,CHN,1990,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,584120
China,CHN,1985,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,508243
China,CHN,1980,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,449196
China,CHN,1975,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,383913
China,CHN,1970,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,342431
China,CHN,2010,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,431337
China,CHN,2005,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,402938
China,CHN,2000,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,373421
China,CHN,1995,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,330657
China,CHN,1990,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,283936
China,CHN,1985,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,247233
China,CHN,1980,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,218654
China,CHN,1975,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,186916
China,CHN,1970,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,167276
China,CHN,2010,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,96523
China,CHN,2005,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,119970
China,CHN,2000,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,126423
China,CHN,1995,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,105636
China,CHN,1990,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,85718
China,CHN,1985,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,88886
China,CHN,1980,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,66136
China,CHN,1975,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,52009
China,CHN,1970,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,49538
China,CHN,2010,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,46909
China,CHN,2005,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,58585
China,CHN,2000,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,61929
China,CHN,1995,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,51392
China,CHN,1990,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,40952
China,CHN,1985,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,43053
China,CHN,1980,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,31489
China,CHN,1975,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,24435
China,CHN,1970,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,23025
China,CHN,2010,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,118961
China,CHN,2005,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,125373
China,CHN,2000,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,104639
China,CHN,1995,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,84862
China,CHN,1990,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,88246
China,CHN,1985,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,65560
China,CHN,1980,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,51727
China,CHN,1975,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,49082
China,CHN,1970,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,48042
China,CHN,2010,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,58234
China,CHN,2005,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,61544
China,CHN,2000,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,51026
China,CHN,1995,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,40634
China,CHN,1990,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,42596
China,CHN,1985,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,31255
China,CHN,1980,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,24293
China,CHN,1975,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,22864
China,CHN,1970,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,22517
China,CHN,2010,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,124163
China,CHN,2005,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,103573
China,CHN,2000,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,83859
China,CHN,1995,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,87160
China,CHN,1990,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,65108
China,CHN,1985,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,51063
China,CHN,1980,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,48890
China,CHN,1975,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,47079
China,CHN,1970,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,41588
China,CHN,2010,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,61109
China,CHN,2005,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,50631
China,CHN,2000,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,40273
China,CHN,1995,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,42195
China,CHN,1990,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,30963
China,CHN,1985,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,24039
China,CHN,1980,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,22801
China,CHN,1975,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,22099
China,CHN,1970,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,19599
China,CHN,2010,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,102204
China,CHN,2005,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,82643
China,CHN,2000,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,85734
China,CHN,1995,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,63943
China,CHN,1990,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,50167
China,CHN,1985,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,47836
China,CHN,1980,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,46088
China,CHN,1975,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,40683
China,CHN,1970,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,36630
China,CHN,2010,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,50119
China,CHN,2005,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,39818
China,CHN,2000,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,41671
China,CHN,1995,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,30539
China,CHN,1990,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,23684
China,CHN,1985,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,22451
China,CHN,1980,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,21638
China,CHN,1975,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,19215
China,CHN,1970,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,17594
China,CHN,2010,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,80952
China,CHN,2005,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,83835
China,CHN,2000,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,62319
China,CHN,1995,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,48771
China,CHN,1990,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,46623
China,CHN,1985,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,44637
China,CHN,1980,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,39591
China,CHN,1975,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,35214
China,CHN,1970,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,31184
China,CHN,2010,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,39188
China,CHN,2005,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,40949
China,CHN,2000,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,29952
China,CHN,1995,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,23178
China,CHN,1990,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,21928
China,CHN,1985,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,21117
China,CHN,1980,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,18741
China,CHN,1975,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,17018
China,CHN,1970,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,15308
China,CHN,2010,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,81057
China,CHN,2005,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,60066
China,CHN,2000,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,46755
China,CHN,1995,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,44528
China,CHN,1990,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,42626
China,CHN,1985,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,37694
China,CHN,1980,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,33410
China,CHN,1975,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,29151
China,CHN,1970,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,26082
China,CHN,2010,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,39922
China,CHN,2005,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,29128
China,CHN,2000,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,22473
China,CHN,1995,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,21192
China,CHN,1990,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,20256
China,CHN,1985,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,17993
China,CHN,1980,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,16276
China,CHN,1975,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,14478
China,CHN,1970,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,13137
China,CHN,2010,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,56704
China,CHN,2005,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,43887
China,CHN,2000,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,41456
China,CHN,1995,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,39461
China,CHN,1990,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,34721
China,CHN,1985,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,30734
China,CHN,1980,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,26440
China,CHN,1975,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,23505
China,CHN,1970,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,20980
China,CHN,2010,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,27912
China,CHN,2005,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,21442
China,CHN,2000,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,20120
China,CHN,1995,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,19136
China,CHN,1990,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,16815
China,CHN,1985,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,15210
China,CHN,1980,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,13317
China,CHN,1975,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,12045
China,CHN,1970,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,11122
China,CHN,2010,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,6.67
China,CHN,2005,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,11.77
China,CHN,2000,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,13.77
China,CHN,1995,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,21.7
China,CHN,1990,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,27.69
China,CHN,1985,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,28.11
China,CHN,1980,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,28.4
China,CHN,1975,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,27.74
China,CHN,1970,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,32.93
China,CHN,2010,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,5.08
China,CHN,2005,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,8.67
China,CHN,2000,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,10.54
China,CHN,1995,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,20.39
China,CHN,1990,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,27.34
China,CHN,1985,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,27.72
China,CHN,1980,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,24.6
China,CHN,1975,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,19.93
China,CHN,1970,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,27.18
